ticker,market,prediction_date,target_date,actual_direction,raw_predicted_direction,adjusted_predicted_direction,market_filtered_direction,raw_direction_hit,adjusted_direction_hit,market_filtered_direction_hit,raw_open_mid,adjusted_open_mid,actual_open,raw_open_error_pct,adjusted_open_error_pct,raw_close_mid,adjusted_close_mid,actual_close,raw_close_error_pct,adjusted_close_error_pct,raw_final_decision,adjusted_final_decision,market_filtered_decision,raw_confidence_score,adjusted_confidence_score,market_filtered_confidence_score,preferred_entry,stop_loss,take_profit1,entry_touched,stop_touched,tp1_touched,raw_pnl_pct,adjusted_pnl_pct,market_filtered_pnl_pct,market_regime,market_risk_score,adjustment_applied,market_filter_applied,improvement_label,improvement_reason,created_at
RDDT,미국주식,2026-05-15,2026-05-15,up,down,down,down,False,False,False,151.0371,151.2125,153.5000,1.6306,1.5128,148.0628,148.6010,157.4900,6.3671,5.9818,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,25.0000,20.0000,20.0000,148.2135,142.8646,157.9213,False,False,True,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
DUOL,미국주식,2026-05-15,2026-05-15,up,down,down,down,False,False,False,107.7372,107.7278,109.3400,1.4877,1.4965,106.7548,106.8698,109.9000,2.9462,2.8354,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,50.0000,47.0000,47.0000,107.3630,103.8199,114.9722,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
HOOD,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,78.3136,78.3749,78.5000,0.2380,0.1596,77.6652,78.0314,77.3000,-0.4702,-0.9374,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,31.0000,28.0000,28.0000,76.9251,74.6586,82.0375,True,False,False,0.4873,0.4873,0.4873,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
COIN,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,208.4415,208.6933,205.7600,-1.2865,-1.4056,209.2659,209.9690,193.6500,-7.4622,-7.7721,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,25.0000,22.0000,22.0000,208.0247,200.6105,218.7752,False,True,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,악화,보정 후 종가 오차 증가,2026-05-23T08:31:03
VRT,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,370.6533,370.6114,364.3100,-1.7114,-1.7003,369.2184,368.6948,368.9250,-0.0795,0.0624,관망 우위,관망 우위,관망 우위,60.0000,57.0000,57.0000,358.2837,333.5161,394.1968,True,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
ETN,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,402.3070,402.6438,399.6050,-0.6716,-0.7547,397.4833,398.1773,398.6450,0.2923,0.1175,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,45.0000,40.0000,40.0000,401.5024,392.5019,432.5540,True,False,False,-0.7117,-0.7117,-0.7117,데이터 부족,50.0000,True,False,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
CEG,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,270.2882,270.4563,270.6500,0.1339,0.0716,266.0099,265.4755,268.8700,1.0752,1.2787,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,21.0000,16.0000,16.0000,263.6723,255.8998,287.3726,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
SMR,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,11.6833,11.6973,11.5800,-0.8842,-1.0032,11.3556,11.3929,11.3600,0.0385,-0.2890,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,23.0000,20.0000,20.0000,11.6599,11.0591,12.5312,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,악화,보정 후 종가 오차 증가,2026-05-23T08:31:03
RGTI,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,18.7488,18.7798,18.4500,-1.5935,-1.7560,18.7334,18.7518,18.0150,-3.8348,-3.9290,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,25.0000,20.0000,20.0000,18.7113,17.8910,20.7571,False,True,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
QUBT,미국주식,2026-05-15,2026-05-15,down,up,up,up,False,False,False,11.6234,11.6328,11.2200,-3.4705,-3.5482,12.1573,12.1435,10.6900,-12.0695,-11.9695,관망 우위,관망 우위,관망 우위,41.0000,38.0000,38.0000,10.8827,10.3378,12.3967,True,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
GE,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,289.0482,289.0924,287.4900,-0.5391,-0.5543,288.3044,287.8930,284.5300,-1.3092,-1.1681,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,52.0000,47.0000,47.0000,288.4701,283.4101,295.8071,False,True,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
KTOS,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,53.6913,53.7412,53.5000,-0.3562,-0.4488,52.4482,52.4547,52.0779,-0.7061,-0.7183,관망 우위,관망 우위,관망 우위,3.0000,0.0000,0.0000,51.7226,49.9318,54.6153,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
AVAV,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,163.0642,163.0985,161.9650,-0.6741,-0.6949,160.1433,160.2434,157.6500,-1.5569,-1.6184,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,19.0000,14.0000,14.0000,162.2489,151.6983,177.5473,True,False,False,-2.8345,-2.8345,-2.8345,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
ACHR,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,6.2854,6.2843,6.1800,-1.6771,-1.6593,6.2544,6.2482,6.1200,-2.1491,-2.0513,관망 우위,관망 우위,관망 우위,39.0000,36.0000,36.0000,6.0884,5.8860,6.4563,True,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
JOBY,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,10.4304,10.4376,10.3170,-1.0876,-1.1556,10.4225,10.4192,10.3463,-0.7308,-0.6999,관망 우위,관망 우위,관망 우위,25.0000,22.0000,22.0000,10.2346,9.8133,11.0384,True,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
TMDX,미국주식,2026-05-15,2026-05-15,up,down,down,down,False,False,False,60.7369,60.8259,61.7200,1.6186,1.4699,58.9428,59.1304,62.1300,5.4072,5.0728,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,33.0000,30.0000,30.0000,60.4352,57.1207,77.3092,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
HIMS,미국주식,2026-05-15,2026-05-15,up,down,down,down,False,False,False,23.4256,23.4775,23.6750,1.0646,0.8413,23.0010,23.0897,25.1250,9.2342,8.8149,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,11.0000,8.0000,8.0000,23.3788,22.3550,27.4231,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
TEM,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,44.2195,44.2516,45.0000,1.7650,1.6912,43.5442,43.6127,44.0350,1.1272,0.9684,눌림목 매수 가능,눌림목 매수 가능,눌림목 매수 가능,35.0000,32.0000,32.0000,44.1311,42.4928,48.2695,True,False,False,-0.2177,-0.2177,-0.2177,데이터 부족,50.0000,True,False,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
SPY,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,735.8384,736.5860,741.8350,0.8149,0.7126,735.3014,736.4470,741.6600,0.8648,0.7079,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,42.0000,37.0000,37.0000,733.8248,719.3166,754.8618,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
SMH,미국주식,2026-05-15,2026-05-15,down,down,down,down,True,True,True,568.1992,568.2617,560.0000,-1.4430,-1.4539,566.8278,566.7190,560.2900,-1.1534,-1.1344,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,53.0000,50.0000,50.0000,565.3582,539.9171,602.2478,False,False,False,0.0000,0.0000,0.0000,데이터 부족,50.0000,True,False,중립,변화 미미,2026-05-23T08:31:03
222800,한국주식,2026-05-18,2026-05-18,up,down,down,down,False,False,False,98584.8700,98584.8700,97800.0000,-0.7961,-0.7961,98489.8700,98489.8700,100400.0000,1.9394,1.9394,관망 우위,관망 우위,비중 축소 우선,7.0000,7.0000,0.0000,93121.2431,88270.2112,117817.4053,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,False,True,중립,변화 미미,2026-05-23T08:31:03
131970,한국주식,2026-05-18,2026-05-18,down,down,down,down,True,True,True,174528.4800,174528.4800,175000.0000,0.2702,0.2702,173062.7657,173062.7657,173400.0000,0.1949,0.1949,관망 우위,관망 우위,비중 축소 우선,7.0000,7.0000,0.0000,163184.1288,138801.8947,198538.3682,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,False,True,중립,변화 미미,2026-05-23T08:31:03
NVDA,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,229.8269,230.0409,229.8700,0.0187,-0.0743,235.9176,236.0778,223.4400,-5.2890,-5.3532,관망 우위,관망 우위,비중 축소 우선,60.0000,59.0000,49.0000,224.4735,212.6116,240.3439,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,중립,변화 미미,2026-05-23T08:31:03
GOOGL,미국주식,2026-05-18,2026-05-18,up,down,down,down,False,False,False,394.2896,393.9935,395.6850,0.3539,0.4293,393.0339,393.9674,398.1700,1.3068,1.0667,눌림목 매수 가능,관망 우위,비중 축소 우선,60.0000,55.0000,45.0000,393.5010,387.4616,402.2676,False,False,True,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
TSLA,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,425.5494,425.8222,419.2700,-1.4756,-1.5387,430.4334,429.8786,409.9608,-4.7563,-4.6334,눌림목 매수 가능,관망 우위,비중 축소 우선,54.0000,49.0000,39.0000,414.6295,405.2917,430.8211,True,False,False,-1.1260,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 종가 오차 감소 / 보정 후 손익 개선,2026-05-23T08:31:03
PLTR,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,133.9342,133.8845,132.5000,-1.0708,-1.0341,134.3919,134.6191,134.4400,0.0358,-0.1331,관망 우위,비중 축소 우선,손절 우선,23.0000,18.0000,8.0000,132.2152,129.1105,136.8308,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,중립,변화 미미,2026-05-23T08:31:03
INTC,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,109.9127,109.7649,113.4700,3.2365,3.3755,109.8208,109.3388,108.9087,-0.8305,-0.3934,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,9.0000,4.0000,0.0000,109.3632,102.3976,130.6830,True,False,False,-0.4156,-0.4156,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
LITE,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,975.4703,974.1095,953.2950,-2.2733,-2.1368,1006.0031,1002.7316,885.3665,-11.9917,-11.7045,관망 우위,비중 축소 우선,손절 우선,18.0000,13.0000,3.0000,962.8115,915.3741,1025.9219,False,True,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
SNDK,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,1440.0424,1437.2328,1431.6700,-0.5814,-0.3871,1490.8596,1483.7020,1324.0000,-11.1922,-10.7638,관망 우위,비중 축소 우선,손절 우선,15.0000,10.0000,0.0000,1358.4942,1193.1131,1589.5061,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
CAT,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,894.9396,893.6285,893.3200,-0.1810,-0.0345,898.9600,895.1430,863.9500,-3.8945,-3.4847,관망 우위,관망 우위,비중 축소 우선,54.0000,53.0000,43.0000,868.3600,851.1223,917.3715,True,True,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
CRCL,미국주식,2026-05-18,2026-05-18,down,down,down,down,True,True,True,113.7363,113.4097,112.1000,-1.4387,-1.1548,109.9623,108.9516,111.5501,1.4440,2.3850,관망 우위,비중 축소 우선,손절 우선,30.0000,25.0000,15.0000,109.7359,103.3346,118.3632,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,중립,변화 미미,2026-05-23T08:31:03
NBIS,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,223.1140,224.4853,217.4700,-2.5297,-3.1250,235.4610,237.2858,200.5000,-14.8479,-15.5027,관망 우위,관망 우위,비중 축소 우선,40.0000,39.0000,29.0000,210.1239,184.7825,246.8690,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,악화,보정 후 시초가 오차 증가 / 보정 후 종가 오차 증가,2026-05-23T08:31:03
RKLB,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,127.7467,127.6882,132.7550,3.9205,3.9681,130.9959,130.8157,131.0000,0.0032,0.1409,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,36.0000,35.0000,25.0000,127.1080,112.8583,146.9574,True,False,False,3.0620,3.0620,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
ASTS,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,85.3811,85.4725,87.8200,2.8565,2.7465,91.4270,92.4240,87.1600,-4.6671,-5.6955,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,30.0000,25.0000,15.0000,84.5676,76.5543,96.1869,True,False,False,3.0655,3.0655,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
IONQ,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,52.3820,52.2428,51.8100,-1.0919,-0.8284,52.7376,52.3590,49.1000,-6.8975,-6.2242,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,30.0000,29.0000,19.0000,51.8829,46.4864,59.3794,True,False,False,-5.3638,-5.3638,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
LUNR,미국주식,2026-05-18,2026-05-18,up,down,down,down,False,False,False,34.1564,34.0365,36.5500,7.0077,7.3847,33.7961,33.8081,34.1200,0.9583,0.9227,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,28.0000,27.0000,17.0000,33.9856,29.8396,39.9974,True,False,False,0.3953,0.3953,0.0000,이벤트 변동성장,100.0000,True,True,악화,보정 후 시초가 오차 증가,2026-05-23T08:31:03
OKLO,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,62.9348,62.8275,62.4500,-0.7702,-0.6008,64.8342,64.4346,58.6400,-9.5539,-8.9929,눌림목 매수 가능,눌림목 매수 가능,관망 우위,50.0000,49.0000,39.0000,62.4541,58.8236,67.3458,True,True,False,-5.8130,-5.8130,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
HUT,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,102.0053,101.8334,100.5000,-1.4757,-1.3094,105.9922,105.3666,95.5500,-9.8519,-9.3166,관망 우위,관망 우위,비중 축소 우선,21.0000,20.0000,10.0000,95.5443,83.0086,113.0957,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
IREN,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,53.4824,53.4487,53.0850,-0.7431,-0.6805,55.2161,54.9604,50.7604,-8.0696,-7.6418,눌림목 매수 가능,관망 우위,비중 축소 우선,26.0000,21.0000,11.0000,52.2530,49.2683,56.5808,True,True,False,-5.7120,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
QQQ,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,715.6002,716.5111,711.5400,-0.5674,-0.6938,725.9709,727.7974,706.3688,-2.7001,-2.9443,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,49.0000,44.0000,34.0000,713.6420,681.5281,752.3000,False,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,악화,보정 후 종가 오차 증가,2026-05-23T08:31:03
SOXX,미국주식,2026-05-18,2026-05-18,down,down,down,down,True,True,True,508.0090,507.5747,518.0200,1.9706,2.0579,507.8173,507.4156,498.5400,-1.8269,-1.7492,관망 우위,관망 우위,비중 축소 우선,37.0000,36.0000,26.0000,494.6010,467.5603,533.8101,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
IWM,미국주식,2026-05-18,2026-05-18,down,down,down,down,True,True,True,276.9650,277.2434,278.7400,0.6409,0.5398,277.2747,277.3945,276.0900,-0.4273,-0.4703,눌림목 매수 가능,관망 우위,비중 축소 우선,49.0000,44.0000,34.0000,271.9797,268.5888,276.9704,False,False,True,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
AMD,미국주식,2026-05-18,2026-05-18,flat,up,up,up,False,False,False,425.8158,425.4649,429.5000,0.8652,0.9484,437.9958,436.5206,424.1850,-3.1532,-2.8259,관망 우위,관망 우위,비중 축소 우선,50.0000,49.0000,39.0000,407.2280,368.5744,463.6540,False,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 종가 오차 감소,2026-05-23T08:31:03
AVGO,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,431.5039,431.4176,421.4100,-2.3392,-2.3197,447.7370,448.8788,420.6500,-6.0498,-6.2887,관망 우위,비중 축소 우선,손절 우선,54.0000,49.0000,39.0000,419.2770,398.3306,449.6492,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,악화,보정 후 종가 오차 증가,2026-05-23T08:31:03
MU,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,745.9969,744.5713,750.4600,0.5983,0.7909,765.2374,759.8432,689.9600,-9.8371,-9.1971,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,0.0000,0.0000,0.0000,734.5474,655.9937,843.7837,True,False,False,-6.0700,-6.0700,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
MRVL,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,180.8927,180.8386,181.7720,0.4861,0.5162,183.9776,184.7323,169.3900,-7.9290,-8.3052,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,27.0000,26.0000,16.0000,180.3977,164.6669,203.2073,True,False,False,-6.1019,-6.1019,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
ARM,미국주식,2026-05-18,2026-05-18,up,down,down,down,False,False,False,209.7742,209.0807,209.8100,0.0171,0.3488,207.6926,207.4889,216.1900,4.0913,4.1935,눌림목 매수 가능,눌림목 매수 가능,관망 우위,22.0000,21.0000,11.0000,206.8411,198.0274,235.5362,True,False,False,4.5198,4.5198,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
SMCI,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,31.2726,31.2040,31.2200,-0.1682,0.0512,32.4126,32.2635,30.8800,-4.7285,-4.2882,관망 우위,비중 축소 우선,손절 우선,30.0000,25.0000,15.0000,29.8510,28.6409,31.4318,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
ANET,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,144.1832,144.1682,143.0200,-0.8068,-0.7965,148.5249,148.4959,141.7980,-4.5291,-4.5105,눌림목 매수 가능,눌림목 매수 가능,관망 우위,57.0000,56.0000,46.0000,141.8345,137.0947,147.8894,True,False,False,-0.0258,-0.0258,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
ALAB,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,235.8779,235.5757,236.1892,0.1320,0.2604,246.3008,247.6776,217.0000,-11.8963,-12.3861,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,46.0000,41.0000,31.0000,234.6985,224.6530,249.2645,True,True,False,-4.2802,-4.2802,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
CRDO,미국주식,2026-05-18,2026-05-18,down,down,down,down,True,True,True,173.1992,172.7537,171.8400,-0.7847,-0.5289,168.4730,166.9765,157.5400,-6.4895,-5.6514,관망 우위,비중 축소 우선,손절 우선,42.0000,37.0000,27.0000,166.2923,157.9879,181.3153,True,True,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
COHR,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,384.2538,382.8993,382.0000,-0.5865,-0.2349,391.4472,389.1005,362.6500,-7.3566,-6.7978,관망 우위,비중 축소 우선,손절 우선,30.0000,25.0000,15.0000,364.4016,334.1142,406.0726,True,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소 / 보정 후 종가 오차 감소,2026-05-23T08:31:03
MSFT,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,422.8765,423.5687,416.6200,-1.4795,-1.6405,437.1782,439.3016,423.3632,-3.1600,-3.6281,눌림목 매수 가능,관망 우위,비중 축소 우선,48.0000,43.0000,33.0000,420.6320,414.3756,432.4633,True,False,False,0.6493,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,악화,보정 후 종가 오차 증가 / 보정 후 손익 악화,2026-05-23T08:31:03
META,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,621.9429,622.0903,609.1050,-2.0642,-2.0874,629.9691,631.2863,610.5700,-3.0794,-3.2816,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,60.0000,59.0000,49.0000,618.8332,593.5925,651.8272,False,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,악화,보정 후 종가 오차 증가,2026-05-23T08:31:03
AMZN,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,264.1592,263.9450,263.8650,-0.1114,-0.0303,265.2375,265.1235,264.8400,-0.1499,-0.1069,관망 우위,비중 축소 우선,손절 우선,45.0000,40.0000,30.0000,259.7225,255.8349,276.6742,False,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,개선,보정 후 시초가 오차 감소,2026-05-23T08:31:03
AAPL,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,302.6611,302.7313,300.2400,-0.7999,-0.8230,305.0616,305.5997,297.3200,-2.5377,-2.7093,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,50.0000,45.0000,35.0000,301.1478,287.5962,319.8749,False,False,False,0.0000,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,중립,변화 미미,2026-05-23T08:31:03
APP,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,506.0473,506.4835,496.4900,-1.8886,-1.9731,540.4098,541.7430,493.2000,-8.7359,-8.9605,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,47.0000,42.0000,32.0000,504.6626,476.7688,545.1086,True,False,False,-2.2713,-2.2713,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
NET,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,197.4931,197.1970,194.1600,-1.6877,-1.5401,208.7414,209.9477,201.5400,-3.4499,-4.0047,눌림목 매수 가능,관망 우위,비중 축소 우선,48.0000,43.0000,33.0000,194.5412,186.2362,206.5833,True,False,False,3.5976,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
DDOG,미국주식,2026-05-18,2026-05-18,down,up,up,up,False,False,False,209.9108,209.7872,205.1400,-2.2728,-2.2152,214.7902,214.8855,206.0000,-4.0924,-4.1350,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,38.0000,33.0000,23.0000,208.8612,198.1550,223.1512,True,False,False,-1.3699,-1.3699,0.0000,이벤트 변동성장,100.0000,True,True,손실 회피,시장 필터로 급락장/이벤트장 매수 회피,2026-05-23T08:31:03
SNOW,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,156.9871,156.9961,156.7000,-0.1829,-0.1886,160.2373,160.8760,164.8000,2.8475,2.4392,눌림목 매수 가능,관망 우위,비중 축소 우선,54.0000,49.0000,39.0000,156.6732,152.3935,176.3956,True,False,False,5.1871,0.0000,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
MDB,미국주식,2026-05-18,2026-05-18,up,up,up,up,True,True,True,313.8250,313.7437,311.9100,-0.6102,-0.5845,319.7318,319.5512,331.9900,3.8339,3.8926,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,23.0000,18.0000,8.0000,312.2559,297.9153,331.2178,True,False,True,6.0726,6.0726,0.0000,이벤트 변동성장,100.0000,True,True,기회 손실,시장 필터가 상승 기회를 과도하게 차단,2026-05-23T08:31:03
